Entity,Code,Year,Coal (terawatt-hours),Gas (terawatt-hours),Oil (terawatt-hours)
Czech Republic,CZE,1999,215.94420017,89.86049999999983,98.23870055555555
Czech Republic,CZE,2000,246.71695920000002,87.22674999999983,95.24451916666666
Czech Republic,CZE,2001,242.13038957999999,93.41399999999982,100.53551694444442
Czech Republic,CZE,2002,237.63068443,90.27249999999982,97.60907694444448
Czech Republic,CZE,2003,241.52181494,91.20474999999989,104.35659250000003
Czech Republic,CZE,2004,241.88833439000004,90.57324999999985,114.50665888888892
Czech Republic,CZE,2005,233.69691834000002,89.59099999999982,119.19325833333345
Czech Republic,CZE,2006,241.97526864000002,88.31274999999988,117.76400138888884
Czech Republic,CZE,2007,241.5147439,84.18549999999986,116.9453111111108
Czech Republic,CZE,2008,229.04960523000003,83.42824999999989,118.92736166666671
Czech Republic,CZE,2009,211.57612336,79.13349999999987,116.19033833333334
Czech Republic,CZE,2010,218.38116200000002,93.84874999999984,110.39013361111114
Czech Republic,CZE,2011,214.98866774,79.19049999999991,112.59828921915609
Czech Republic,CZE,2012,206.14916994,79.73649999999991,110.88003992268665
Czech Republic,CZE,2013,196.50450398000004,80.7867499999999,106.18764764946513
Czech Republic,CZE,2014,190.43583042000003,71.89799999999985,112.57558489978048
Czech Republic,CZE,2015,189.86115723,75.39449999999992,110.24892129303196
Czech Republic,CZE,2016,191.2072018,81.59974999999984,103.01554626697538
Czech Republic,CZE,2017,181.3307732,83.74774999999984,120.73663212019784
Czech Republic,CZE,2018,183.16348388313756,79.82824999999984,123.62442315345602
Denmark,DNK,1965,43.008903000000004,0,123.12544583333373
Denmark,DNK,1966,48.74481900000001,0,140.2377049999998
Denmark,DNK,1967,41.733092000000006,0,148.31646166666613
Denmark,DNK,1968,37.392776,0,161.21198499999963
Denmark,DNK,1969,34.154984,0,193.82655861111132
Denmark,DNK,1970,27.318870000000004,0,215.5995858333329
Denmark,DNK,1971,16.718125,0,212.84606222222175
Denmark,DNK,1972,17.079818,0,225.19148861111117
Denmark,DNK,1973,26.177967000000002,0,208.22062777777742
Denmark,DNK,1974,24.728869000000003,0,188.51406666666674
Denmark,DNK,1975,23.857782000000004,0,186.319597777778
Denmark,DNK,1976,33.146663000000004,0,198.24033138888896
Denmark,DNK,1977,38.130118,0,197.9822677777778
Denmark,DNK,1978,42.008723,0,197.52115444444425
Denmark,DNK,1979,50.097388,0,188.93774555555592
Denmark,DNK,1980,71.49775100000001,0,161.3312694444448
Denmark,DNK,1981,57.14400500000001,0,151.96734499999997
Denmark,DNK,1982,68.932173,0,130.91790027777807
Denmark,DNK,1983,65.83045200000001,0.1459500000000001,123.85265527777754
Denmark,DNK,1984,69.385743,1.1780249999999985,122.43610777777822
Denmark,DNK,1985,84.569871,6.7137,126.1774133333329
Denmark,DNK,1986,85.54562800000001,11.967900000000059,124.5112011111108
Denmark,DNK,1987,83.970926,15.189225000000004,114.68499305555554
Denmark,DNK,1988,78.56762800000001,18.52522500000003,113.99846972222223
Denmark,DNK,1989,64.56976,19.74495000000003,109.76311333333331
Denmark,DNK,1990,70.833678,21.048074999999987,107.5214444444445
Denmark,DNK,1991,96.074267,24.295814531400023,109.08682472222226
Denmark,DNK,1992,80.024867,25.54621123665001,108.11384194444436
Denmark,DNK,1993,83.94417700000001,28.707319226549984,113.18888138888886
Denmark,DNK,1994,90.270897,32.07804361927502,120.41808666666661
Denmark,DNK,1995,75.460092,37.14420408914996,125.3796666666671
Denmark,DNK,1996,103.723318,43.75494409949995,136.06866777777788
Denmark,DNK,1997,77.108063,45.718910474999966,131.27933583333362
Denmark,DNK,1998,65.531561,49.297982193600006,126.99976222222267
Denmark,DNK,1999,55.052931,51.69367624807504,126.04253999999969
Denmark,DNK,2000,46.18273000000001,51.019350833549986,122.53468027777807
Denmark,DNK,2001,48.81576200000001,53.31486995797502,117.52587777777825
Denmark,DNK,2002,48.873912000000004,53.81795537783996,113.73350694444441
Denmark,DNK,2003,66.682931,54.409176408242956,109.98831361111115
Denmark,DNK,2004,51.11385,54.15029317956416,108.04398805555562
Denmark,DNK,2005,43.126414861111094,52.00558226772151,109.0709514729195
Denmark,DNK,2006,65.44173613888887,52.98290757771672,111.18864900842507
Denmark,DNK,2007,54.10831097222228,47.48961303326025,111.8910262998139
Denmark,DNK,2008,47.65503442499998,47.71609951686674,109.69808302553821
Denmark,DNK,2009,46.883346230555624,45.827922839183344,98.71868133924933
Denmark,DNK,2010,44.57366587222223,51.83978527386672,100.04880454039986
Denmark,DNK,2011,37.66049848888885,43.47364559255776,98.34283493054332
Denmark,DNK,2012,28.7631837805556,40.60289213639597,92.56749311257663
Denmark,DNK,2013,37.63481134444449,38.29782495651154,92.21519693406078
Denmark,DNK,2014,30.544028902777786,32.89438225860467,92.74302902939355
Denmark,DNK,2015,20.10075730277775,33.092526110714466,93.68942060622807
Denmark,DNK,2016,24.354530827499975,33.65253264559561,92.1350517590718
Denmark,DNK,2017,18.21966727457775,32.32919763545701,91.74314451822046
Denmark,DNK,2018,18.584270509783366,31.401571155256075,92.13327623842025
Eastern Africa,,1965,30.068583331097248,0,65.38981353489552
Eastern Africa,,1966,30.52069339352159,0.009249999999999984,68.88254020456104
Eastern Africa,,1967,33.07721067853455,0.009249999999999984,72.45645598419814
Eastern Africa,,1968,34.79283031462437,0.009249999999999984,75.46902717566637
Eastern Africa,,1969,32.94396801897188,0.009249999999999984,79.93738297437565
Eastern Africa,,1970,32.881884567639226,0.009249999999999984,83.59492527767348
Eastern Africa,,1971,31.94783490026825,0.009249999999999984,99.83836278409976
Eastern Africa,,1972,32.42820687691257,0.009249999999999984,103.74373395801516
Eastern Africa,,1973,32.97217684681197,0.009249999999999984,108.91720298405649
Eastern Africa,,1974,31.24947664016766,0.009249999999999984,109.07347550819235
Eastern Africa,,1975,30.408373083556878,0.009249999999999984,104.85342386032195
Eastern Africa,,1976,32.18757054691257,0.009249999999999984,104.96335355714746
Eastern Africa,,1977,27.16497025020119,0.009249999999999984,106.93525356546567
Eastern Africa,,1978,25.584838323489812,0.009249999999999984,104.9473158093353
Eastern Africa,,1979,23.85022780035715,0.009999999999999985,106.93566571395601
Eastern Africa,,1980,27.063332370330638,0.010499999999999982,110.80219341940075
Eastern Africa,,1981,25.552684180367287,0.009999999999999985,107.41433065269054
Eastern Africa,,1982,26.353111417031876,0.010499999999999982,103.62702954467282
Eastern Africa,,1983,23.965288830511547,0.010499999999999982,102.6880386868246
Eastern Africa,,1984,24.48867338701316,0.003999999999999998,104.35634357415714
Eastern Africa,,1985,27.175691867113752,0.0037499999999999942,106.74696193252501
Eastern Africa,,1986,31.51643351405595,0.002499999999999996,113.50602587146383
Eastern Africa,,1987,37.3823490505599,0.0009999999999999985,115.03737443770109
Eastern Africa,,1988,37.63519348069013,0.001749999999999995,125.26147336011813
Eastern Africa,,1989,37.01012076765026,0.001249999999999998,130.36602023789393
Eastern Africa,,1990,52.36459337765026,0.0015000000000000022,132.99683786833148
Eastern Africa,,1991,43.00038484754966,0.001249999999999998,129.49672554355206
Eastern Africa,,1992,43.97294748761672,0.002999999999999993,130.06781233983713
Eastern Africa,,1993,52.99696943419397,0.0032499999999999972,133.65912083717453
Eastern Africa,,1994,47.429190061161115,0.0032499999999999972,140.70587208460682
Eastern Africa,,1995,46.15381904444688,0.004999999999999992,145.62826831195918
Eastern Africa,,1996,42.759645925948355,0.004999999999999992,150.33631146808972
Eastern Africa,,1997,47.4785856225946,0.005749999999999993,152.58185722115476
Eastern Africa,,1998,44.96961209204754,0.013590524999999958,154.6794039353569
Eastern Africa,,1999,38.26788970899393,0.019448515000000006,163.19699024701592
Eastern Africa,,2000,35.449979029831596,0.02314361499999996,164.2921200399435
Eastern Africa,,2001,37.52689922486637,0.021317375249999947,173.17851436965782
Eastern Africa,,2002,35.580661864586396,0.02625477475000002,175.35819902267932
Eastern Africa,,2003,29.206415300591903,0.029565349999999938,176.30259027087519
Eastern Africa,,2004,35.75290956115894,1.2567402707249995,192.27520561152735
Eastern Africa,,2005,32.93696779771429,4.197484240512499,201.05575835244014
Eastern Africa,,2006,26.82607436666901,5.193444161268755,212.70868997740143
Eastern Africa,,2007,27.775583611787706,5.789238792423103,218.46693829516727
Eastern Africa,,2008,20.59841845753894,6.1548591504823875,224.20609221569387
Eastern Africa,,2009,23.604019665968202,7.269697945009244,234.12091230732108
Eastern Africa,,2010,32.304918503045954,8.438041871801685,242.48895498746026
Eastern Africa,,2011,35.67730863651467,9.550317344146817,256.9162076304155
Eastern Africa,,2012,28.91374943536369,10.99139200673233,263.11943081626515
Eastern Africa,,2013,44.18349013255084,11.424062674817032,277.34433293578115
Eastern Africa,,2014,68.27893541460631,12.551069243705433,290.749660704539
Eastern Africa,,2015,56.74447697610006,16.079248932327168,320.8222032205506
Eastern Africa,,2016,44.314272901926095,20.348945603453416,328.94744943952566
Eastern Africa,,2017,50.89887385051242,20.07597406644223,346.50654106303244
Eastern Africa,,2018,51.780317114769964,21.58651873166099,356.5252329436307
Ecuador,ECU,1965,0,0,7.920637499999995
Ecuador,ECU,1966,0,0,8.269749444444443
Ecuador,ECU,1967,0,0,8.931145277777784
Ecuador,ECU,1968,0,0,10.672142222222229
Ecuador,ECU,1969,0,0,11.293050833333329
Ecuador,ECU,1970,0,0.6978,12.877644722222191
Ecuador,ECU,1971,0,0.6978,14.232480277777839
Ecuador,ECU,1972,0,1.01181,14.631551388888866
Ecuador,ECU,1973,0,0.5815,16.28416861111115
Ecuador,ECU,1974,0,1.163,18.546285555555585
Ecuador,ECU,1975,0,1.45375,18.147562777777807
Ecuador,ECU,1976,0,1.3258200000000002,20.509939166666634
Ecuador,ECU,1977,0,0.84899,25.594435555555574
Ecuador,ECU,1978,0,0.8722500000000001,26.17273222222225
Ecuador,ECU,1979,0,0.62802,27.873513611111154
Ecuador,ECU,1980,0,0.48846000000000006,35.726156666666654
Ecuador,ECU,1981,0,0.7908400000000001,39.948213333333385
Ecuador,ECU,1982,0,1.02344,43.62993388888885
Ecuador,ECU,1983,0,1.26767,39.96963027777774
Ecuador,ECU,1984,0,1.8259100000000001,40.17237722222225
Ecuador,ECU,1985,0,1.8608000000000002,49.39900722222219
Ecuador,ECU,1986,0,1.8491700000000002,50.14319194444448
Ecuador,ECU,1987,0,1.72124,50.63072555555553
Ecuador,ECU,1988,0,2.01199,48.865155833333304
Ecuador,ECU,1989,0,1.5933100000000002,50.56367749999994
Ecuador,ECU,1990,0,2.61675,50.39789750000002
Ecuador,ECU,1991,0,3.2098800000000005,56.955773333333305
Ecuador,ECU,1992,0,3.2215100000000003,55.20078472222227
Ecuador,ECU,1993,0,3.70997,57.68342444444445
Ecuador,ECU,1994,0,3.34944,62.846388611111145
Ecuador,ECU,1995,0,3.2331400000000006,60.94065583333333
Ecuador,ECU,1996,0,3.43085,68.29644611111105
Ecuador,ECU,1997,0,3.1284700000000005,78.18628972222221
Ecuador,ECU,1998,0,3.1866200000000005,79.66963555555557
Ecuador,ECU,1999,0,3.0005400000000004,72.19261833333339
Ecuador,ECU,2000,0,3.2680300000000004,76.82842444444448
Ecuador,ECU,2001,0,3.32618,79.38502361111115
Ecuador,ECU,2002,0,1.3242071049070736,78.7771063888889
Ecuador,ECU,2003,0,2.3108554232496648,80.37900694444444
Ecuador,ECU,2004,0,5.378898924899998,87.28776981036435
Ecuador,ECU,2005,0,5.5226989684125005,95.14136869643117
Ecuador,ECU,2006,0,6.034419843975003,100.83730111498616
Ecuador,ECU,2007,0,5.468308642557102,102.50296703721733
Ecuador,ECU,2008,0,4.987914871971679,105.60008816585298
Ecuador,ECU,2009,0,5.8786892952230945,107.39316264931554
Ecuador,ECU,2010,0,6.189022438235283,124.17418543658812
Ecuador,ECU,2011,0,5.6075634886997,127.33136998334727
Ecuador,ECU,2012,0,7.489686155848987,131.82271118029155
Ecuador,ECU,2013,0,8.51181747238574,139.67485237052358
Ecuador,ECU,2014,0,8.725520483481729,147.15437602943808
Ecuador,ECU,2015,0,8.210332117536666,142.80742872944913
Ecuador,ECU,2016,0,8.863090931592756,134.24996221629576
Ecuador,ECU,2017,0,8.232370154985956,131.24374863883793
Ecuador,ECU,2018,0,7.07233899376153,142.0259640853525
Egypt,EGY,1965,4.686890000000001,0.47162500000000007,81.39379222222226
Egypt,EGY,1966,3.1866200000000005,0.5389999999999998,87.33999388888894
Egypt,EGY,1967,4.90786,0.5389999999999998,71.32263611111108
Egypt,EGY,1968,5.10557,0.5389999999999998,74.5997583333334
Egypt,EGY,1969,5.51262,0.6833749999999998,55.37866388888885
Egypt,EGY,1970,5.0823100000000005,0.8181249999999997,71.66592111111112
Egypt,EGY,1971,4.170669190000001,0.8181249999999997,74.07779833333338
Egypt,EGY,1972,3.6906874600000004,0.6833749999999998,84.65238666666663
Egypt,EGY,1973,3.21467156,0.5486250000000003,79.57201638888891
Egypt,EGY,1974,5.6131380900000005,0.5775,87.89896916666663
Egypt,EGY,1975,6.70846312,0.4812500000000004,97.01281249999998
Egypt,EGY,1976,6.5616460000000005,3.657500000000001,114.5768708333333
Egypt,EGY,1977,7.483579360000001,4.427500000000003,122.37047111111144
Egypt,EGY,1978,7.1691972,7.122499999999997,126.69804972222197
Egypt,EGY,1979,7.95214043,10.779999999999998,138.93947555555604
Egypt,EGY,1980,6.4020824,20.982500000000048,155.64956333333384
Egypt,EGY,1981,8.25132218,23.485000000000035,179.15859194444465
Egypt,EGY,1982,8.52677873,25.698750000000004,203.74937416666648
Egypt,EGY,1983,8.087850900000001,30.12625000000005,224.3814058333334
Egypt,EGY,1984,8.201476000000001,38.69250000000001,241.74294083333368
Egypt,EGY,1985,8.659639850000001,47.45125000000003,245.68801611111067
Egypt,EGY,1986,8.7069158,54.669999999999966,246.78307722222198
Egypt,EGY,1987,9.21078555,60.445000000000036,256.41716666666616
Egypt,EGY,1988,10.068684130000001,66.60499999999998,260.4202663888891
Egypt,EGY,1989,10.30473824,74.49750000000004,270.84620249999955
Egypt,EGY,1990,8.82841441,77.67375000000004,280.5364463888887
Egypt,EGY,1991,9.08664693,87.39499999999998,275.76706111111105
Egypt,EGY,1992,9.30814028,94.51750000000007,268.22276277777786
Egypt,EGY,1993,11.21232018,108.66625000000003,255.58455138888922
Egypt,EGY,1994,12.067160070000002,115.49999999999999,253.925718055556
Egypt,EGY,1995,8.07423217,121.27499999999948,275.3647072222217
Egypt,EGY,1996,11.097346000000002,125.12500000000053,291.0923708333336
Egypt,EGY,1997,9.392376370000001,128.97500000000042,307.32628527777734
Egypt,EGY,1998,9.24011641,131.86249999999947,323.4117827777778
Egypt,EGY,1999,8.39926741,157.8500000000002,329.764146111111
Egypt,EGY,2000,10.1112383,192.5000000000004,323.2187036111115
Egypt,EGY,2001,8.894670520000002,235.81250000000003,310.64648222222235
Egypt,EGY,2002,9.54212425,255.0624999999995,301.1630177777778
Egypt,EGY,2003,9.89404805,285.8624999999998,309.4259997222228
Egypt,EGY,2004,10.1125176,305.11250000000035,319.8718241666669
Egypt,EGY,2005,9.89404805,304.1499999999995,354.9231728518977
Egypt,EGY,2006,9.8995723,351.3125000000003,342.2420649706451
Egypt,EGY,2007,8.99910792,369.2149999999997,365.01349622760625
Egypt,EGY,2008,8.098236490000001,393.08499999999975,390.4842553692966
Egypt,EGY,2009,7.19778374,409.44750000000016,411.4835385252696
Egypt,EGY,2010,5.3964363,434.1837500000003,434.75570967832124
Egypt,EGY,2011,5.126364440000001,477.59249999999946,405.1143513863126
Egypt,EGY,2012,4.54181738,506.37124999999975,424.01705858869946
Egypt,EGY,2013,4.48714475,495.0137500000002,428.6472283188313
Egypt,EGY,2014,4.585022830000001,462.1874950000004,459.36951998515696
Egypt,EGY,2015,13.028237063068254,460.18770874999984,477.5594266100293
Egypt,EGY,2016,19.821674329855032,493.5411250000001,490.1736189938798
Egypt,EGY,2017,19.162025612149616,559.3414143797718,456.2534986095898
Egypt,EGY,2018,32.334021356861996,595.50035203474,426.9773226465915
Estonia,EST,1965,0,0,
Estonia,EST,1966,0,0,
Estonia,EST,1967,0,0,
Estonia,EST,1968,0,0,
Estonia,EST,1969,0,0,
Estonia,EST,1970,0,0,
Estonia,EST,1971,0,0,
Estonia,EST,1972,0,0,
Estonia,EST,1973,0,0,
Estonia,EST,1974,0,0,
Estonia,EST,1975,0,0,
Estonia,EST,1976,0,0,
Estonia,EST,1977,0,0,
Estonia,EST,1978,0,0,
Estonia,EST,1979,0,0,
Estonia,EST,1980,0,0,
Estonia,EST,1981,0,0,
Estonia,EST,1982,0,0,
Estonia,EST,1983,0,0,
Estonia,EST,1984,0,0,
Estonia,EST,1985,67.52030284953126,10.486234021632255,40.4460751807367
Estonia,EST,1986,68.34151623766755,9.530358898721724,40.010977884496945
Estonia,EST,1987,68.93121070796838,10.325344149459193,40.409794949272865
Estonia,EST,1988,65.75423245257879,11.12032940019666,40.7583030003729
Estonia,EST,1989,68.07053863058545,11.12032940019666,42.034189141210234
Estonia,EST,1990,64.7984058,14.215277777777775,41.403462120395226
Estonia,EST,1991,57.96853711000001,14.273888888888884,36.40866004271068
Estonia,EST,1992,50.65590712,8.345277777777778,19.742742222222248
Estonia,EST,1993,37.21687225,4.136388888888887,21.10992861111106
Estonia,EST,1994,37.60291847,5.940833333333339,19.55360888888883
Estonia,EST,1995,36.64365281,6.774444444444444,15.466638055555533
Estonia,EST,1996,38.09568157,7.47111111111111,16.5211180555556
Estonia,EST,1997,37.734488660000004,7.259444444444446,16.39904138888889
Estonia,EST,1998,34.21202915,6.8900000000000015,16.330447500000002
Estonia,EST,1999,31.14073223,6.707222222222226,14.802746388888844
Estonia,EST,2000,32.89802523,7.710277777777785,13.555092499999972
Estonia,EST,2001,32.445339110000006,8.27861111111111,15.27234111111113
Estonia,EST,2002,31.6380194,6.934166666666665,16.747565555555603
Estonia,EST,2003,36.58299073,7.641388888888895,16.178899722222177
Estonia,EST,2004,37.51565858000001,9.016111111111119,16.588952222222236
Estonia,EST,2005,35.96511209,9.300277777777778,16.74028694444441
Estonia,EST,2006,34.08216857,9.415277777777783,17.50525416666672
Estonia,EST,2007,41.081695700000004,9.365277777777782,18.70777388888884
Estonia,EST,2008,39.10934074000001,8.975000000000009,17.852762777777723
Estonia,EST,2009,35.502179940000005,6.095555555555555,15.96284898669461
Estonia,EST,2010,45.45873924000001,6.542499999999998,16.67323526070063
Estonia,EST,2011,48.4897731,5.898333333333335,16.08742234978568
Estonia,EST,2012,45.36879282,6.137777777777779,18.929783197241374
Estonia,EST,2013,48.71905855000001,6.327777777777781,18.658322744469075
Estonia,EST,2014,49.14935692,4.94694444444445,17.418281666127285
Estonia,EST,2015,44.45309314,4.397777777777783,17.26822424089859
Estonia,EST,2016,44.910849940000006,4.833611111111114,16.899137052723546
Estonia,EST,2017,49.52034229000001,4.59194444444445,17.581908630079887
Estonia,EST,2018,52.77547296633042,4.703943089430898,17.474835326087902
Europe (other),,1965,105.31181969253252,3.459375000000003,48.67923027049978
Europe (other),,1966,102.91346302582761,4.230374999999994,57.249216322201164
Europe (other),,1967,89.95412302580674,4.895600000000002,69.94512018657116
Europe (other),,1968,93.86978635916442,6.118975000000007,81.25326804197348
Europe (other),,1969,92.5027263591957,7.587887500000004,87.23652322689453
Europe (other),,1970,97.08940969253251,9.970975000000005,103.91122330169308
Europe (other),,1971,107.32088463325614,11.850550000000002,131.5770037016665
Europe (other),,1972,104.94436957404234,14.532862499999995,136.72338309500046
Europe (other),,1973,110.26987118139786,15.812324999999964,149.050570543889
Europe (other),,1974,113.39447278880553,17.290962500000035,167.1700243816663
Europe (other),,1975,121.22205772955,18.334649999999947,164.24592933055516
Europe (other),,1976,128.77511267025278,19.658074999999975,174.84211316833324
Europe (other),,1977,128.62992427765002,20.784199999999974,190.39806317833387
Europe (other),,1978,141.68843255168957,23.354375000000008,208.39676366361132
Europe (other),,1979,155.94659082573958,27.378925000000034,223.42971110916704
Europe (other),,1980,149.7171524331264,32.52979999999997,205.0948787502783
Europe (other),,1981,171.3023129872114,32.32767499999997,189.02564323388833
Europe (other),,1982,176.8774268746332,40.268300000000025,193.52395344666692
Europe (other),,1983,200.28849742871822,43.34830000000005,206.1982164808339
Europe (other),,1984,218.26835798280322,48.32442499999994,194.0411760291663
Europe (other),,1985,236.776031870225,96.70491811701083,270.47839641896974
Europe (other),,1986,241.25346242431002,101.9733232300885,282.9659303401244
Europe (other),,1987,234.414902978395,112.66014906588008,283.8761891961651
Europe (other),,1988,236.29884353248,114.2448110496559,304.44565179617456
Europe (other),,1989,227.541334086565,120.11141162733588,291.8202899676905
Europe (other),,1990,183.49840464065002,83.77307527312686,198.70152901887923
Europe (other),,1991,156.20394333575,78.75581753618492,153.6328726287116
Europe (other),,1992,147.4000834029,74.89286229030488,118.1809687963428
Europe (other),,1993,134.12092079310003,51.668783268416945,104.32756899181118
Europe (other),,1994,94.97543210364998,38.72836073504425,97.09473221775067
Europe (other),,1995,107.60398427470001,36.78771311230084,93.77526820331076
Europe (other),,1996,112.97143380621672,26.997621683903628,109.40446399253011
Europe (other),,1997,128.68124333900002,34.55863414737457,120.21360413178904
Europe (other),,1998,142.60600068145,31.26393973347105,114.48628924200989
Europe (other),,1999,117.32613505064391,28.4138077712783,103.03056417615046
Europe (other),,2000,139.95031651863403,29.979694231278305,113.01855661097426
Europe (other),,2001,139.11060584518432,30.564123859262484,131.90090227053275
Europe (other),,2002,147.3649027719005,31.486744521278304,141.41229509108726
Europe (other),,2003,156.08253914851747,32.0102445792626,155.43075410951982
Europe (other),,2004,161.41503001213363,39.6607969812783,167.11262912111937
Europe (other),,2005,147.9541045548824,38.62148328187802,174.00564251641964
Europe (other),,2006,155.3340050700338,44.497234242871166,178.18796484458028
Europe (other),,2007,147.07184388430576,42.696817217305735,187.0932762743575
Europe (other),,2008,158.74201453385626,36.40663316617496,187.43494498055537
Europe (other),,2009,161.12904769728925,29.562094041986228,187.53462383249993
Europe (other),,2010,162.03569403606716,35.5429827702393,190.0864607926707
Europe (other),,2011,182.12487891256782,42.22787729323637,190.47378983954147
Europe (other),,2012,163.9229991532599,39.46401085535827,179.7055716244309
Europe (other),,2013,169.67091350925202,41.79399852458211,176.2730087749758
Europe (other),,2014,140.00066841388943,41.15717276619981,176.41969193782137
Europe (other),,2015,159.89815497466714,45.19545593644537,182.50326170284524
Europe (other),,2016,166.42316617322334,46.197579984137604,195.81768544948903
Europe (other),,2017,164.89834490616383,53.11118051413243,201.3538122889191
Europe (other),,2018,164.98688234388686,53.07133104343057,196.61815792713577
Finland,FIN,1965,20.259820530000002,0,67.48548250000003
Finland,FIN,1966,18.804535370000004,0,81.8646666666667
Finland,FIN,1967,18.091895490000002,0,85.77259500000004
Finland,FIN,1968,21.78861892,0,97.22670527777785
Finland,FIN,1969,26.13805284,0,112.92220888888887
Finland,FIN,1970,26.56750000000001,0,126.97794055555515
Finland,FIN,1971,23.579444444444423,0,131.41890055555555
Finland,FIN,1972,26.157777777777735,0,139.8599269444446
Finland,FIN,1973,29.031944444444406,0,156.46224944444475
Finland,FIN,1974,29.58527777777777,4.44444444444445,136.3468738888889
Finland,FIN,1975,26.804999999999996,7.355000000000003,140.98915111111083
Finland,FIN,1976,36.120000000000054,8.618333333333336,151.26391138888945
Finland,FIN,1977,36.4208333333333,8.765000000000004,148.2377452777777
Finland,FIN,1978,49.094166666666666,9.543333333333333,149.111654166667
Finland,FIN,1979,47.31305555555556,9.50944444444445,157.88282694444493
Finland,FIN,1980,53.68805555555552,8.945555555555558,152.02914416666664
Finland,FIN,1981,32.99416666666662,7.118055555555564,145.41859472222268
Finland,FIN,1982,36.59638888888888,6.723333333333331,134.6000769444447
Finland,FIN,1983,39.7508333333334,6.520277777777776,125.00576305555614
Finland,FIN,1984,45.78277777777775,7.467777777777777,126.7537883333338
Finland,FIN,1985,58.025833333333324,9.475555555555555,128.06352277777813
Finland,FIN,1986,53.05527777777778,11.472222222222232,134.10484972222204
Finland,FIN,1987,59.42694444444445,15.17222222222219,133.54774888888863
Finland,FIN,1988,59.49999999999997,16.31999999999995,131.87692999999948
Finland,FIN,1989,58.20638888888892,21.400000000000016,131.68347083333387
Finland,FIN,1990,61.28750000000004,25.20999999999998,135.84668473631208
Finland,FIN,1991,61.211666666666716,26.570000000000068,134.19593934880638
Finland,FIN,1992,55.71361111111108,27.589999999999993,132.2271657022384
Finland,FIN,1993,63.68888888888893,28.510000000000034,127.15900482905312
Finland,FIN,1994,77.55638888888895,31.470000000000034,131.8735677922796
Finland,FIN,1995,68.60500000000002,32.68000000000007,120.50711679664316
Finland,FIN,1996,81.74694444444451,34.1894444444445,125.1574399826954
Finland,FIN,1997,77.42805555555563,33.63833333333333,123.55430524420724
Finland,FIN,1998,63.53888888888887,38.536388888888844,129.51126982150325
Finland,FIN,1999,61.56555555555557,38.580000000000055,130.51209111641208
Finland,FIN,2000,58.3272222222223,39.40999999999999,130.75919197169628
Finland,FIN,2001,70.48916666666668,42.759999999999984,128.34319927632868
Finland,FIN,2002,76.59111111111112,42.45999999999998,132.9641345691028
Finland,FIN,2003,95.59250000000006,46.99999999999999,137.7428596107796
Finland,FIN,2004,85.87944444444445,45.28000000000005,128.5026259840495
Finland,FIN,2005,55.16888888888887,41.43000000000004,132.92493445779567
Finland,FIN,2006,86.15388888888891,44.28000000000004,128.34760199079793
Finland,FIN,2007,81.3530555555556,40.96000000000007,129.77822474977512
Finland,FIN,2008,62.0436111111111,41.8805555555556,127.69773183498468
Finland,FIN,2009,62.48972222222226,37.38000000000003,120.5561766797317
Finland,FIN,2010,78.92499999999998,41.300000000000004,126.27071095925885
Finland,FIN,2011,64.11750000000002,36.120000000000054,120.25463264436081
Finland,FIN,2012,52.50166666666668,31.945000000000014,115.12831263068506
Finland,FIN,2013,58.041388888888946,29.70666666666664,120.86430252190647
Finland,FIN,2014,52.02472222222224,26.5563888888889,116.83616321938769
Finland,FIN,2015,44.405000000000065,22.878611111111173,116.35635717367494
Finland,FIN,2016,50.78638888888889,20.052499999999995,122.08622687176668
Finland,FIN,2017,46.53083333333336,18.32944444444451,119.32470174512329
Finland,FIN,2018,49.671388888888956,20.437777777777733,124.99815565106978
France,FRA,1965,481.1354404147826,50.046995210000006,637.3014361111112
France,FRA,1966,445.81408674860654,52.796501660000004,683.1230219444438
France,FRA,1967,440.0425862687168,60.33925446,784.789971944445
France,FRA,1968,423.16084973118774,72.15649746,850.4316438888886
France,FRA,1969,423.60305967714953,83.85049735,982.6675144444444
France,FRA,1970,403.17111017197044,95.52925031,1116.3308747222227
France,FRA,1971,369.43515421022465,113.22550483,1216.7485894444476
France,FRA,1972,328.61258745519746,133.88774662,1350.9571566666702
France,FRA,1973,325.04177861758706,157.03650567,1506.025592500005
France,FRA,1974,329.00662221281266,163.95925154000003,1430.9877061111167
France,FRA,1975,288.4420903449865,182.8700037,1307.8750966666637
France,FRA,1976,339.130904441995,196.45325057000002,1414.7838580555515
France,FRA,1977,326.62525080789186,205.08524591,1358.818385555561
France,FRA,1978,340.7844705407211,218.77950113000003,1416.0525633333332
France,FRA,1979,370.0985241355998,242.37600355000004,1408.6420350000003
France,FRA,1980,362.36108381967114,251.71975489000005,1309.0136288888843
France,FRA,1981,330.29200000000003,255.71699752000004,1181.737178333334
France,FRA,1982,337.7352,245.77225430000001,1094.3962899999997
France,FRA,1983,305.63640000000004,261.80249969000005,1068.1714680555556
France,FRA,1984,292.2619,266.99200340000004,1029.9058158333337
France,FRA,1985,283.6557,285.79150298,1012.8424961111114
France,FRA,1986,234.4608,287.41524869000006,1033.2645847222223
France,FRA,1987,213.41050000000004,290.81600025,1040.2767616666674
France,FRA,1988,208.40960000000004,289.36125007000004,1034.020280277778
France,FRA,1989,226.90130000000002,283.14774812,1061.6738875000008
